name,region
연안초등학교,경상북도
성산초등학교,전북특별자치도
서울신림초등학교,서울특별시
진평초등학교,경상북도
신의초등학교,전라남도
행주초등학교,경기도
계성초등학교,경기도
덕촌초등학교,경상북도
인천명현초등학교,인천광역시
인천정각초등학교,인천광역시
신방초등학교,경상남도
감곡초등학교,전북특별자치도
산서초등학교,전북특별자치도
삼향북초등학교,전라남도
동이초등학교우산분교장,충청북도
서울문성초등학교,서울특별시
인천만석초등학교,인천광역시
서울옥수초등학교,서울특별시
덕소초등학교,경기도
풍호초등학교,경상남도
서울숭인초등학교,서울특별시
문평초등학교,전라남도
이리북일초등학교,전북특별자치도
상패초등학교,경기도
금성초등학교,부산광역시
인천마장초등학교,인천광역시
마량초등학교,전라남도
쌍령초등학교,경기도
인천굴포초등학교,인천광역시
단촌초등학교,경상북도
청계남초등학교,전라남도
석현초등학교,경기도
남사초등학교,경기도
조도초등학교,전라남도
송면초등학교,충청북도
주성초등학교,충청북도
벌교중앙초등학교,전라남도
한천초등학교,충청북도
인천미산초등학교,인천광역시
무거초등학교,울산광역시
용성초등학교,충청북도
인천인주초등학교,인천광역시
능내초등학교,경기도
낙서초등학교,경상북도
인천상아초등학교,인천광역시
서라벌초등학교,경상북도
인천산곡초등학교,인천광역시
다인초등학교,경상북도
서울청량초등학교,서울특별시
월포초등학교,경상북도
세아초등학교,경기도
조성초등학교,전라남도
감물초등학교,충청북도
대가초등학교,경상북도
내남초등학교,경상북도
다대초등학교,부산광역시
모동초등학교,경상북도
삼척중앙초등학교,강원특별자치도
인천학산초등학교,인천광역시
한라초등학교,제주특별자치도
양강초등학교,충청북도
대구군위초등학교,대구광역시
엄사초등학교,충청남도
상모초등학교,경상북도
김천초등학교,경상북도
돌산초등학교,전라남도
인천함박초등학교,인천광역시
석호초등학교,경기도
반석초등학교,경기도
진도초등학교,전라남도
인천박문초등학교,인천광역시
동백초등학교,울산광역시
인천운서초등학교,인천광역시
미사중앙초등학교,경기도
인천부평서초등학교,인천광역시
화산초등학교,전라남도
점촌초등학교,경상북도
인천청천초등학교,인천광역시
인천동방초등학교,인천광역시
전주중인초등학교,전북특별자치도
인천송월초등학교,인천광역시
거여초등학교,경상북도
영지초등학교,경상북도
서울남천초등학교,서울특별시
산북초등학교,경상북도
전주온빛초등학교,전북특별자치도
서울온곡초등학교,서울특별시
순천대석초등학교,전라남도
북일초등학교,충청북도
화양초등학교,경기도
익산초등학교,전북특별자치도
상인천초등학교,인천광역시
인천주안남초등학교,인천광역시
이충초등학교,경기도
괴목초등학교,전북특별자치도
남양초등학교,경상남도
양수초등학교,경기도
오산원당초등학교,경기도
인천장수초등학교,인천광역시
팔탄초등학교대방분교장,경기도
지도초등학교,전라남도
효동초등학교,경기도
월포초등학교,경기도
인천동명초등학교,인천광역시
용마초등학교,경기도
성복초등학교,경기도
구운초등학교,경기도
화순초등학교이서분교장,전라남도
심천초등학교,충청북도
중모초등학교,경상북도
수성초등학교구성분교장,충청북도
호동초등학교,경기도
벌말초등학교,경기도
송탄초등학교,경기도
의정부부용초등학교,경기도
인천백학초등학교,인천광역시
상원초등학교,경기도
옥곡초등학교,전라남도
강진중앙초등학교,전라남도
용문초등학교,부산광역시
동인초등학교,경기도
예덕초등학교,충청남도
인천문학초등학교,인천광역시
청산초등학교,전라남도
어란진초등학교,전라남도
대전대암초등학교,대전광역시
가흥초등학교,충청북도
봉황초등학교,전라남도
청덕초등학교,경상남도
양평초등학교,경기도
고산하늘초등학교,경기도
죽산초등학교,경기도
상영초등학교,경상북도
서울문정초등학교,서울특별시
대청초등학교,부산광역시
지품초등학교,경상북도
인천학익초등학교,인천광역시
낙성초등학교,전라남도
용담초등학교,충청북도
병점초등학교,경기도
신암초등학교,충청남도
양학초등학교,경상북도
비금초등학교,전라남도
연풍초등학교,충청북도
목행초등학교,충청북도
인천서창초등학교,인천광역시
익산한벌초등학교,전북특별자치도
인천마전초등학교,인천광역시
나산초등학교,경기도
장락초등학교,충청북도
구천초등학교,전북특별자치도
중탑초등학교,경기도
어정초등학교,경기도
용황초등학교,경상북도
대전서원초등학교,대전광역시
독천초등학교,전라남도
인천길주초등학교,인천광역시
추풍령초등학교,충청북도
김천다수초등학교,경상북도
한아람초등학교,경기도
지보초등학교,경상북도
정수초등학교,경상북도
덕과초등학교,전북특별자치도
위례초등학교,경기도
송현초등학교,경기도
묵호초등학교,강원특별자치도
당포초등학교,경상북도
태평초등학교,경기도
인천부광초등학교,인천광역시
유강초등학교,경상북도
서울신영초등학교,서울특별시
부용초등학교,전북특별자치도
청남초등학교,충청북도
황산초등학교,전라남도
과천갈현초등학교,경기도
금성초등학교,경상북도
기린초등학교진동분교장,강원특별자치도
세중초등학교,충청북도
인천동암초등학교,인천광역시
양사초등학교,울산광역시
소화초등학교,경기도
모서초등학교,경상북도
공음초등학교,전북특별자치도
광양용강초등학교,전라남도
서울송천초등학교,서울특별시
군내북초등학교,전라남도
수원금곡초등학교,경기도
내정초등학교,경기도
고달초등학교,전라남도
서울창경초등학교,서울특별시
성남신흥초등학교,경기도
율곡초등학교,경상북도
청계북초등학교,전라남도
도평초등학교,경상북도
백현초등학교,경기도
인천신석초등학교,인천광역시
덕곡초등학교,경상북도
월랑초등학교,충청남도
발안초등학교,경기도
봉산초등학교,경상남도
함열초등학교,전북특별자치도
임자초등학교,전라남도
영주남부초등학교,경상북도
대동초등학교,경상북도
석교초등학교,충청북도
원남초등학교,경상북도
개령서부초등학교,경상북도
포항초등학교,경상북도
포항양덕초등학교,경상북도
풍천초등학교,경기도
전주대성초등학교,전북특별자치도
대이초등학교,경상북도
대지초등학교,경기도
대구남부초등학교,대구광역시
안평초등학교신평분교장,경상북도
신라초등학교,경상북도
대구사수초등학교,대구광역시
평택송화초등학교,경기도
잠원초등학교,경기도
용산초등학교,경상남도
어람초등학교,경기도
도개초등학교,경상북도
대구동변초등학교,대구광역시
동양초등학교,경기도
인천신현북초등학교,인천광역시
옥산초등학교,충청북도
청산초등학교모도분교장,전라남도
대잠초등학교,경상북도
의순초등학교,경기도
인천마곡초등학교,인천광역시
인천금마초등학교,인천광역시
인천은지초등학교,인천광역시
